id,breed
1430,bouvier_des_flandres
1431,bouvier_des_flandres
1432,bouvier_des_flandres
1433,bouvier_des_flandres
1434,bouvier_des_flandres
1435,bouvier_des_flandres
1436,bouvier_des_flandres
1437,bouvier_des_flandres
1438,bouvier_des_flandres
1439,bouvier_des_flandres
1440,boxer
1441,boxer
1442,boxer
1443,boxer
1444,boxer
1445,boxer
1446,boxer
1447,boxer
1448,boxer
1449,boxer
1450,boxer
1451,boxer
1452,boxer
1453,boxer
1454,boxer
1455,boxer
1456,boxer
1457,boxer
1458,boxer
1459,boxer
1460,boxer
1461,boxer
1462,boxer
1463,boxer
1464,boxer
1465,boxer
1466,boxer
1467,boxer
1468,boxer
1469,boxer
1470,boxer
1471,boxer
1472,boxer
1473,boxer
1474,boxer
1475,boxer
1476,boxer
1477,boxer
1478,boxer
1479,boxer
1480,boxer
1481,boxer
1482,boxer
1483,boxer
1484,boxer
1485,boxer
1486,boxer
1487,boxer
1488,boxer
1489,boxer
1490,boxer
1491,boxer
1492,boxer
1493,boxer
1494,boxer
1495,boxer
1496,boxer
1497,boxer
1498,boxer
1499,boxer
1500,briard
1501,briard
1502,briard
1503,briard
1504,briard
1505,briard
1506,briard
1507,briard
1508,briard
1509,briard
1510,briard
1511,briard
1512,briard
1513,briard
1514,briard
1515,briard
1516,briard
1517,briard
1518,briard
1519,briard
1520,briard
1521,briard
1522,briard
1523,briard
1524,briard
1525,briard
1526,briard
1527,briard
1528,briard
1529,briard
1530,briard
1531,briard
1532,briard
1533,briard
1534,briard
1535,briard
1536,briard
1537,briard
1538,briard
1539,briard
1540,briard
1541,briard
1542,briard
1543,briard
1544,briard
1545,briard
1546,briard
1547,briard
1548,briard
1549,briard
1550,briard
1551,briard
1552,briard
1553,briard
1554,briard
1555,briard
1556,briard
1557,briard
1558,briard
1559,briard
1560,brussels_griffon
1561,brussels_griffon
1562,brussels_griffon
1563,brussels_griffon
1564,brussels_griffon
1565,brussels_griffon
1566,brussels_griffon
1567,brussels_griffon
1568,brussels_griffon
1569,brussels_griffon
1570,brussels_griffon
1571,brussels_griffon
1572,brussels_griffon
1573,brussels_griffon
1574,brussels_griffon
1575,brussels_griffon
1576,brussels_griffon
1577,brussels_griffon
1578,brussels_griffon
1579,brussels_griffon
1580,brussels_griffon
1581,brussels_griffon
1582,brussels_griffon
1583,brussels_griffon
1584,brussels_griffon
1585,brussels_griffon
1586,brussels_griffon
1587,brussels_griffon
1588,brussels_griffon
1589,brussels_griffon
1590,brussels_griffon
1591,brussels_griffon
1592,brussels_griffon
1593,brussels_griffon
1594,brussels_griffon
1595,brussels_griffon
1596,brussels_griffon
1597,brussels_griffon
1598,brussels_griffon
1599,brussels_griffon
1600,brussels_griffon
1601,brussels_griffon
1602,brussels_griffon
1603,brussels_griffon
1604,brussels_griffon
1605,brussels_griffon
1606,brussels_griffon
1607,brussels_griffon
1608,brussels_griffon
1609,brussels_griffon
1610,brussels_griffon
1611,brussels_griffon
1612,brussels_griffon
1613,brussels_griffon
1614,brussels_griffon
1615,brussels_griffon
1616,brussels_griffon
1617,brussels_griffon
1618,brussels_griffon
1619,brussels_griffon
1620,bull_terrier
1621,bull_terrier
1622,bull_terrier
1623,bull_terrier
1624,bull_terrier
1625,bull_terrier
1626,bull_terrier
1627,bull_terrier
1628,bull_terrier
1629,bull_terrier
1630,bull_terrier
1631,bull_terrier
1632,bull_terrier
1633,bull_terrier
1634,bull_terrier
1635,bull_terrier
1636,bull_terrier
1637,bull_terrier
1638,bull_terrier
1639,bull_terrier
1640,bull_terrier
1641,bull_terrier
1642,bull_terrier
1643,bull_terrier
1644,bull_terrier
1645,bull_terrier
1646,bull_terrier
1647,bull_terrier
1648,bull_terrier
1649,bull_terrier
1650,bull_terrier
1651,bull_terrier
1652,bull_terrier
1653,bull_terrier
1654,bull_terrier
1655,bull_terrier
1656,bull_terrier
1657,bull_terrier
1658,bull_terrier
1659,bull_terrier
1660,bull_terrier
1661,bull_terrier
1662,bull_terrier
1663,bull_terrier
1664,bull_terrier
1665,bull_terrier
1666,bull_terrier
1667,bull_terrier
1668,bull_terrier
1669,bull_terrier
1670,bull_terrier
1671,bull_terrier
1672,bull_terrier
1673,bull_terrier
1674,bull_terrier
1675,bull_terrier
1676,bull_terrier
1677,bull_terrier
1678,bull_terrier
1679,bull_terrier
1680,bulldog
1681,bulldog
1682,bulldog
1683,bulldog
1684,bulldog
1685,bulldog
1686,bulldog
1687,bulldog
1688,bulldog
1689,bulldog
1690,bulldog
1691,bulldog
1692,bulldog
1693,bulldog
1694,bulldog
1695,bulldog
1696,bulldog
1697,bulldog
1698,bulldog
1699,bulldog
1700,bulldog
1701,bulldog
1702,bulldog
1703,bulldog
1704,bulldog
1705,bulldog
1706,bulldog
1707,bulldog
1708,bulldog
1709,bulldog
1710,bulldog
1711,bulldog
1712,bulldog
1713,bulldog
1714,bulldog
1715,bulldog
1716,bulldog
1717,bulldog
1718,bulldog
1719,bulldog
1720,bulldog
1721,bulldog
1722,bulldog
1723,bulldog
1724,bulldog
1725,bulldog
1726,bulldog
1727,bulldog
1728,bulldog
1729,bulldog
1730,bulldog
1731,bulldog
1732,bulldog
1733,bulldog
1734,bulldog
1735,bulldog
1736,bulldog
1737,bulldog
1738,bulldog
1739,bulldog
1740,bullmastiff
1741,bullmastiff
1742,bullmastiff
1743,bullmastiff
1744,bullmastiff
1745,bullmastiff
1746,bullmastiff
1747,bullmastiff
1748,bullmastiff
1749,bullmastiff
1750,bullmastiff
1751,bullmastiff
1752,bullmastiff
1753,bullmastiff
1754,bullmastiff
1755,bullmastiff
1756,bullmastiff
1757,bullmastiff
1758,bullmastiff
1759,bullmastiff
1760,bullmastiff
1761,bullmastiff
1762,bullmastiff
1763,bullmastiff
1764,bullmastiff
1765,bullmastiff
1766,bullmastiff
1767,bullmastiff
1768,bullmastiff
1769,bullmastiff
1770,bullmastiff
1771,bullmastiff
1772,bullmastiff
1773,bullmastiff
1774,bullmastiff
1775,bullmastiff
1776,bullmastiff
1777,bullmastiff
1778,bullmastiff
1779,bullmastiff
1780,bullmastiff
1781,bullmastiff
1782,bullmastiff
1783,bullmastiff
1784,bullmastiff
1785,bullmastiff
1786,bullmastiff
1787,bullmastiff
1788,bullmastiff
1789,bullmastiff
1790,bullmastiff
1791,bullmastiff
1792,bullmastiff
1793,bullmastiff
1794,bullmastiff
1795,bullmastiff
1796,bullmastiff
1797,bullmastiff
1798,bullmastiff
1799,bullmastiff
1800,cairn_terrier
1801,cairn_terrier
1802,cairn_terrier
1803,cairn_terrier
1804,cairn_terrier
1805,cairn_terrier
1806,cairn_terrier
1807,cairn_terrier
1808,cairn_terrier
1809,cairn_terrier
1810,cairn_terrier
1811,cairn_terrier
1812,cairn_terrier
1813,cairn_terrier
1814,cairn_terrier
1815,cairn_terrier
1816,cairn_terrier
1817,cairn_terrier
1818,cairn_terrier
1819,cairn_terrier
1820,cairn_terrier
1821,cairn_terrier
1822,cairn_terrier
1823,cairn_terrier
1824,cairn_terrier
1825,cairn_terrier
1826,cairn_terrier
1827,cairn_terrier
1828,cairn_terrier
1829,cairn_terrier
1830,cairn_terrier
1831,cairn_terrier
1832,cairn_terrier
1833,cairn_terrier
1834,cairn_terrier
1835,cairn_terrier
1836,cairn_terrier
1837,cairn_terrier
1838,cairn_terrier
1839,cairn_terrier
1840,cairn_terrier
1841,cairn_terrier
1842,cairn_terrier
1843,cairn_terrier
1844,cairn_terrier
1845,cairn_terrier
1846,cairn_terrier
1847,cairn_terrier
1848,cairn_terrier
1849,cairn_terrier
1850,cairn_terrier
1851,cairn_terrier
1852,cairn_terrier
1853,cairn_terrier
1854,cairn_terrier
1855,cairn_terrier
1856,cairn_terrier
1857,cairn_terrier
1858,cairn_terrier
1859,cairn_terrier
1860,canaan_dog
1861,canaan_dog
1862,canaan_dog
1863,canaan_dog
1864,canaan_dog
1865,canaan_dog
1866,canaan_dog
1867,canaan_dog
1868,canaan_dog
1869,canaan_dog
1870,canaan_dog
1871,canaan_dog
1872,canaan_dog
1873,canaan_dog
1874,canaan_dog
1875,canaan_dog
1876,canaan_dog
1877,canaan_dog
1878,canaan_dog
1879,canaan_dog
1880,canaan_dog
1881,canaan_dog
1882,canaan_dog
1883,canaan_dog
1884,canaan_dog
1885,canaan_dog
1886,canaan_dog
1887,canaan_dog
1888,canaan_dog
1889,canaan_dog
1890,canaan_dog
1891,canaan_dog
1892,canaan_dog
1893,canaan_dog
1894,canaan_dog
1895,canaan_dog
1896,canaan_dog
1897,canaan_dog
1898,canaan_dog
1899,canaan_dog
1900,canaan_dog
1901,canaan_dog
1902,canaan_dog
1903,canaan_dog
1904,canaan_dog
1905,canaan_dog
1906,canaan_dog
1907,canaan_dog
1908,canaan_dog
1909,canaan_dog
1910,canaan_dog
1911,canaan_dog
1912,canaan_dog
1913,canaan_dog
1914,canaan_dog
1915,canaan_dog
1916,canaan_dog
1917,canaan_dog
1918,canaan_dog
1919,canaan_dog
1920,chesapeake_bay_retriever
1921,chesapeake_bay_retriever
1922,chesapeake_bay_retriever
1923,chesapeake_bay_retriever
1924,chesapeake_bay_retriever
1925,chesapeake_bay_retriever
1926,chesapeake_bay_retriever
1927,chesapeake_bay_retriever
1928,chesapeake_bay_retriever
1929,chesapeake_bay_retriever
1930,chesapeake_bay_retriever
1931,chesapeake_bay_retriever
1932,chesapeake_bay_retriever
1933,chesapeake_bay_retriever
1934,chesapeake_bay_retriever
1935,chesapeake_bay_retriever
1936,chesapeake_bay_retriever
1937,chesapeake_bay_retriever
1938,chesapeake_bay_retriever
1939,chesapeake_bay_retriever
1940,chesapeake_bay_retriever
1941,chesapeake_bay_retriever
1942,chesapeake_bay_retriever
1943,chesapeake_bay_retriever
1944,chesapeake_bay_retriever
1945,chesapeake_bay_retriever
1946,chesapeake_bay_retriever
1947,chesapeake_bay_retriever
1948,chesapeake_bay_retriever
1949,chesapeake_bay_retriever
1950,chesapeake_bay_retriever
1951,chesapeake_bay_retriever
1952,chesapeake_bay_retriever
1953,chesapeake_bay_retriever
1954,chesapeake_bay_retriever
1955,chesapeake_bay_retriever
1956,chesapeake_bay_retriever
1957,chesapeake_bay_retriever
1958,chesapeake_bay_retriever
1959,chesapeake_bay_retriever
1960,chesapeake_bay_retriever
1961,chesapeake_bay_retriever
1962,chesapeake_bay_retriever
1963,chesapeake_bay_retriever
1964,chesapeake_bay_retriever
1965,chesapeake_bay_retriever
1966,chesapeake_bay_retriever
1967,chesapeake_bay_retriever
1968,chesapeake_bay_retriever
1969,chesapeake_bay_retriever
1970,chesapeake_bay_retriever
1971,chesapeake_bay_retriever
1972,chesapeake_bay_retriever
1973,chesapeake_bay_retriever
1974,chesapeake_bay_retriever
1975,chesapeake_bay_retriever
1976,chesapeake_bay_retriever
1977,chesapeake_bay_retriever
1978,chesapeake_bay_retriever
1979,chesapeake_bay_retriever
1980,chihuahua
1981,chihuahua
1982,chihuahua
1983,chihuahua
1984,chihuahua
1985,chihuahua
1986,chihuahua
1987,chihuahua
1988,chihuahua
1989,chihuahua
1990,chihuahua
1991,chihuahua
1992,chihuahua
1993,chihuahua
1994,chihuahua
1995,chihuahua
1996,chihuahua
1997,chihuahua
1998,chihuahua
1999,chihuahua
2000,chihuahua
2001,chihuahua
2002,chihuahua
2003,chihuahua
2004,chihuahua
2005,chihuahua
2006,chihuahua
2007,chihuahua
2008,chihuahua
2009,chihuahua
2010,chihuahua
2011,chihuahua
2012,chihuahua
2013,chihuahua
2014,chihuahua
2015,chihuahua
2016,chihuahua
2017,chihuahua
2018,chihuahua
2019,chihuahua
2020,chihuahua
2021,chihuahua
2022,chihuahua
2023,chihuahua
2024,chihuahua
2025,chihuahua
2026,chihuahua
2027,chihuahua
2028,chihuahua
2029,chihuahua
2030,chihuahua
2031,chihuahua
2032,chihuahua
2033,chihuahua
2034,chihuahua
2035,chihuahua
2036,chihuahua
2037,chihuahua
2038,chihuahua
2039,chihuahua
2040,chinese_crested
2041,chinese_crested
2042,chinese_crested
2043,chinese_crested
2044,chinese_crested
2045,chinese_crested
2046,chinese_crested
2047,chinese_crested
2048,chinese_crested
2049,chinese_crested
2050,chinese_crested
2051,chinese_crested
2052,chinese_crested
2053,chinese_crested
2054,chinese_crested
2055,chinese_crested
2056,chinese_crested
2057,chinese_crested
2058,chinese_crested
2059,chinese_crested
2060,chinese_crested
2061,chinese_crested
2062,chinese_crested
2063,chinese_crested
2064,chinese_crested
2065,chinese_crested
2066,chinese_crested
2067,chinese_crested
2068,chinese_crested
2069,chinese_crested
2070,chinese_crested
2071,chinese_crested
2072,chinese_crested
2073,chinese_crested
2074,chinese_crested
2075,chinese_crested
2076,chinese_crested
2077,chinese_crested
2078,chinese_crested
2079,chinese_crested
2080,chinese_crested
2081,chinese_crested
2082,chinese_crested
2083,chinese_crested
2084,chinese_crested
2085,chinese_crested
2086,chinese_crested
2087,chinese_crested
2088,chinese_crested
2089,chinese_crested
2090,chinese_crested
2091,chinese_crested
2092,chinese_crested
2093,chinese_crested
2094,chinese_crested
2095,chinese_crested
2096,chinese_crested
2097,chinese_crested
2098,chinese_crested
2099,chinese_crested
2100,chinese_shar-pei
2101,chinese_shar-pei
2102,chinese_shar-pei
2103,chinese_shar-pei
2104,chinese_shar-pei
2105,chinese_shar-pei
2106,chinese_shar-pei
2107,chinese_shar-pei
2108,chinese_shar-pei
2109,chinese_shar-pei
2110,chinese_shar-pei
2111,chinese_shar-pei
2112,chinese_shar-pei
2113,chinese_shar-pei
2114,chinese_shar-pei
2115,chinese_shar-pei
2116,chinese_shar-pei
2117,chinese_shar-pei
2118,chinese_shar-pei
2119,chinese_shar-pei
2120,chinese_shar-pei
2121,chinese_shar-pei
2122,chinese_shar-pei
2123,chinese_shar-pei
2124,chinese_shar-pei
2125,chinese_shar-pei
2126,chinese_shar-pei
2127,chinese_shar-pei
2128,chinese_shar-pei
2129,chinese_shar-pei
2130,chinese_shar-pei
2131,chinese_shar-pei
2132,chinese_shar-pei
2133,chinese_shar-pei
2134,chinese_shar-pei
2135,chinese_shar-pei
2136,chinese_shar-pei
2137,chinese_shar-pei
2138,chinese_shar-pei
2139,chinese_shar-pei
2140,chinese_shar-pei
2141,chinese_shar-pei
2142,chinese_shar-pei
2143,chinese_shar-pei
2144,chinese_shar-pei
2145,chinese_shar-pei
2146,chinese_shar-pei
2147,chinese_shar-pei
2148,chinese_shar-pei
2149,chinese_shar-pei
2150,chinese_shar-pei
2151,chinese_shar-pei
2152,chinese_shar-pei
2153,chinese_shar-pei
2154,chinese_shar-pei
2155,chinese_shar-pei
2156,chinese_shar-pei
2157,chinese_shar-pei
2158,chinese_shar-pei
2159,chinese_shar-pei
2160,chow_chow
2161,chow_chow
2162,chow_chow
2163,chow_chow
2164,chow_chow
2165,chow_chow
2166,chow_chow
2167,chow_chow
2168,chow_chow
2169,chow_chow
2170,chow_chow
2171,chow_chow
2172,chow_chow
2173,chow_chow
2174,chow_chow
2175,chow_chow
2176,chow_chow
2177,chow_chow
2178,chow_chow
2179,chow_chow
2180,chow_chow
2181,chow_chow
2182,chow_chow
2183,chow_chow
2184,chow_chow
2185,chow_chow
2186,chow_chow
2187,chow_chow
2188,chow_chow
2189,chow_chow
2190,chow_chow
2191,chow_chow
2192,chow_chow
2193,chow_chow
2194,chow_chow
2195,chow_chow
2196,chow_chow
2197,chow_chow
2198,chow_chow
2199,chow_chow
2200,chow_chow
2201,chow_chow
2202,chow_chow
2203,chow_chow
2204,chow_chow
2205,chow_chow
2206,chow_chow
2207,chow_chow
2208,chow_chow
2209,chow_chow
2210,chow_chow
2211,chow_chow
2212,chow_chow
2213,chow_chow
2214,chow_chow
2215,chow_chow
2216,chow_chow
2217,chow_chow
2218,chow_chow
2219,chow_chow
2220,clumber_spaniel
2221,clumber_spaniel
2222,clumber_spaniel
2223,clumber_spaniel
2224,clumber_spaniel
2225,clumber_spaniel
2226,clumber_spaniel
2227,clumber_spaniel
2228,clumber_spaniel
2229,clumber_spaniel
2230,clumber_spaniel
2231,clumber_spaniel
2232,clumber_spaniel
2233,clumber_spaniel
2234,clumber_spaniel
2235,clumber_spaniel
2236,clumber_spaniel
2237,clumber_spaniel
2238,clumber_spaniel
2239,clumber_spaniel
2240,clumber_spaniel
2241,clumber_spaniel
2242,clumber_spaniel
2243,clumber_spaniel
2244,clumber_spaniel
2245,clumber_spaniel
2246,clumber_spaniel
2247,clumber_spaniel
2248,clumber_spaniel
2249,clumber_spaniel
2250,clumber_spaniel
2251,clumber_spaniel
2252,clumber_spaniel
2253,clumber_spaniel
2254,clumber_spaniel
2255,clumber_spaniel
2256,clumber_spaniel
2257,clumber_spaniel
2258,clumber_spaniel
2259,clumber_spaniel
2260,clumber_spaniel
2261,clumber_spaniel
2262,clumber_spaniel
2263,clumber_spaniel
2264,clumber_spaniel
2265,clumber_spaniel
2266,clumber_spaniel
2267,clumber_spaniel
2268,clumber_spaniel
2269,clumber_spaniel
2270,clumber_spaniel
2271,clumber_spaniel
2272,clumber_spaniel
2273,clumber_spaniel
2274,clumber_spaniel
2275,clumber_spaniel
2276,clumber_spaniel
2277,clumber_spaniel
2278,clumber_spaniel
2279,clumber_spaniel
2280,cocker_spaniel
2281,cocker_spaniel
2282,cocker_spaniel
2283,cocker_spaniel
2284,cocker_spaniel
2285,cocker_spaniel
2286,cocker_spaniel
2287,cocker_spaniel
2288,cocker_spaniel
2289,cocker_spaniel
2290,cocker_spaniel
2291,cocker_spaniel
2292,cocker_spaniel
2293,cocker_spaniel
2294,cocker_spaniel
2295,cocker_spaniel
2296,cocker_spaniel
2297,cocker_spaniel
2298,cocker_spaniel
2299,cocker_spaniel
2300,cocker_spaniel
2301,cocker_spaniel
2302,cocker_spaniel
2303,cocker_spaniel
2304,cocker_spaniel
2305,cocker_spaniel
2306,cocker_spaniel
2307,cocker_spaniel
2308,cocker_spaniel
2309,cocker_spaniel
2310,cocker_spaniel
2311,cocker_spaniel
2312,cocker_spaniel
2313,cocker_spaniel
2314,cocker_spaniel
2315,cocker_spaniel
2316,cocker_spaniel
2317,cocker_spaniel
2318,cocker_spaniel
2319,cocker_spaniel
2320,cocker_spaniel
2321,cocker_spaniel
2322,cocker_spaniel
2323,cocker_spaniel
2324,cocker_spaniel
2325,cocker_spaniel
2326,cocker_spaniel
2327,cocker_spaniel
2328,cocker_spaniel
2329,cocker_spaniel
2330,cocker_spaniel
2331,cocker_spaniel
2332,cocker_spaniel
2333,cocker_spaniel
2334,cocker_spaniel
2335,cocker_spaniel
2336,cocker_spaniel
2337,cocker_spaniel
2338,cocker_spaniel
2339,cocker_spaniel
2340,collie
2341,collie
2342,collie
2343,collie
2344,collie
2345,collie
2346,collie
2347,collie
2348,collie
2349,collie
2350,collie
2351,collie
2352,collie
2353,collie
2354,collie
2355,collie
2356,collie
2357,collie
2358,collie
2359,collie
2360,collie
2361,collie
2362,collie
2363,collie
2364,collie
2365,collie
2366,collie
2367,collie
2368,collie
2369,collie
2370,collie
2371,collie
2372,collie
2373,collie
2374,collie
2375,collie
2376,collie
2377,collie
2378,collie
2379,collie
2380,collie
2381,collie
2382,collie
2383,collie
2384,collie
2385,collie
2386,collie
2387,collie
2388,collie
2389,collie
2390,collie
2391,collie
2392,collie
2393,collie
2394,collie
2395,collie
2396,collie
2397,collie
2398,collie
2399,collie
2400,curly-coated_retriever
2401,curly-coated_retriever
2402,curly-coated_retriever
2403,curly-coated_retriever
2404,curly-coated_retriever
2405,curly-coated_retriever
2406,curly-coated_retriever
2407,curly-coated_retriever
2408,curly-coated_retriever
2409,curly-coated_retriever
2410,curly-coated_retriever
2411,curly-coated_retriever
2412,curly-coated_retriever
2413,curly-coated_retriever
2414,curly-coated_retriever
2415,curly-coated_retriever
2416,curly-coated_retriever
2417,curly-coated_retriever
2418,curly-coated_retriever
2419,curly-coated_retriever
2420,curly-coated_retriever
2421,curly-coated_retriever
2422,curly-coated_retriever
2423,curly-coated_retriever
2424,curly-coated_retriever
2425,curly-coated_retriever
2426,curly-coated_retriever
2427,curly-coated_retriever
2428,curly-coated_retriever
2429,curly-coated_retriever
2430,curly-coated_retriever
2431,curly-coated_retriever
2432,curly-coated_retriever
2433,curly-coated_retriever
2434,curly-coated_retriever
2435,curly-coated_retriever
2436,curly-coated_retriever
2437,curly-coated_retriever
2438,curly-coated_retriever
2439,curly-coated_retriever
2440,curly-coated_retriever
2441,curly-coated_retriever
2442,curly-coated_retriever
2443,curly-coated_retriever
2444,curly-coated_retriever
2445,curly-coated_retriever
2446,curly-coated_retriever
2447,curly-coated_retriever
2448,curly-coated_retriever
2449,curly-coated_retriever
2450,curly-coated_retriever
2451,curly-coated_retriever
2452,curly-coated_retriever
2453,curly-coated_retriever
2454,curly-coated_retriever
2455,curly-coated_retriever
2456,curly-coated_retriever
2457,curly-coated_retriever
2458,curly-coated_retriever
2459,curly-coated_retriever
2460,dachshund
2461,dachshund
2462,dachshund
2463,dachshund
2464,dachshund
2465,dachshund
2466,dachshund
2467,dachshund
2468,dachshund
2469,dachshund
2470,dachshund
2471,dachshund
2472,dachshund
2473,dachshund
2474,dachshund
2475,dachshund
2476,dachshund
2477,dachshund
2478,dachshund
2479,dachshund
2480,dachshund
2481,dachshund
2482,dachshund
2483,dachshund
2484,dachshund
2485,dachshund
2486,dachshund
2487,dachshund
2488,dachshund
2489,dachshund
2490,dachshund
2491,dachshund
2492,dachshund
2493,dachshund
2494,dachshund
2495,dachshund
2496,dachshund
2497,dachshund
2498,dachshund
2499,dachshund
2500,dachshund
2501,dachshund
2502,dachshund
2503,dachshund
2504,dachshund
2505,dachshund
2506,dachshund
2507,dachshund
2508,dachshund
2509,dachshund
2510,dachshund
2511,dachshund
2512,dachshund
2513,dachshund
2514,dachshund
2515,dachshund
2516,dachshund
2517,dachshund
2518,dachshund
2519,dachshund
2520,dalmatian
2521,dalmatian
2522,dalmatian
2523,dalmatian
2524,dalmatian
2525,dalmatian
2526,dalmatian
2527,dalmatian
2528,dalmatian
2529,dalmatian
2530,dalmatian
2531,dalmatian
2532,dalmatian
2533,dalmatian
2534,dalmatian
2535,dalmatian
2536,dalmatian
2537,dalmatian
2538,dalmatian
2539,dalmatian
2540,dalmatian
2541,dalmatian
2542,dalmatian
2543,dalmatian
2544,dalmatian
2545,dalmatian
2546,dalmatian
2547,dalmatian
2548,dalmatian
2549,dalmatian
2550,dalmatian
2551,dalmatian
2552,dalmatian
2553,dalmatian
2554,dalmatian
2555,dalmatian
2556,dalmatian
2557,dalmatian
2558,dalmatian
2559,dalmatian
2560,dalmatian
2561,dalmatian
2562,dalmatian
2563,dalmatian
2564,dalmatian
2565,dalmatian
2566,dalmatian
2567,dalmatian
2568,dalmatian
2569,dalmatian
2570,dalmatian
2571,dalmatian
2572,dalmatian
2573,dalmatian
2574,dalmatian
2575,dalmatian
2576,dalmatian
2577,dalmatian
2578,dalmatian
2579,dalmatian
2580,doberman_pinscher
2581,doberman_pinscher
2582,doberman_pinscher
2583,doberman_pinscher
2584,doberman_pinscher
2585,doberman_pinscher
2586,doberman_pinscher
2587,doberman_pinscher
2588,doberman_pinscher
2589,doberman_pinscher
2590,doberman_pinscher
2591,doberman_pinscher
2592,doberman_pinscher
2593,doberman_pinscher
2594,doberman_pinscher
2595,doberman_pinscher
2596,doberman_pinscher
2597,doberman_pinscher
2598,doberman_pinscher
2599,doberman_pinscher
2600,doberman_pinscher
2601,doberman_pinscher
2602,doberman_pinscher
2603,doberman_pinscher
2604,doberman_pinscher
2605,doberman_pinscher
2606,doberman_pinscher
2607,doberman_pinscher
2608,doberman_pinscher
2609,doberman_pinscher
2610,doberman_pinscher
2611,doberman_pinscher
2612,doberman_pinscher
2613,doberman_pinscher
2614,doberman_pinscher
2615,doberman_pinscher
2616,doberman_pinscher
2617,doberman_pinscher
2618,doberman_pinscher
2619,doberman_pinscher
2620,doberman_pinscher
2621,doberman_pinscher
2622,doberman_pinscher
2623,doberman_pinscher
2624,doberman_pinscher
2625,doberman_pinscher
2626,doberman_pinscher
2627,doberman_pinscher
2628,doberman_pinscher
2629,doberman_pinscher
2630,doberman_pinscher
2631,doberman_pinscher
2632,doberman_pinscher
2633,doberman_pinscher
2634,doberman_pinscher
2635,doberman_pinscher
2636,doberman_pinscher
2637,doberman_pinscher
2638,doberman_pinscher
2639,doberman_pinscher
2640,english_cocker_spaniel
2641,english_cocker_spaniel
2642,english_cocker_spaniel
2643,english_cocker_spaniel
2644,english_cocker_spaniel
2645,english_cocker_spaniel
2646,english_cocker_spaniel
2647,english_cocker_spaniel
2648,english_cocker_spaniel
2649,english_cocker_spaniel
2650,english_cocker_spaniel
2651,english_cocker_spaniel
2652,english_cocker_spaniel
2653,english_cocker_spaniel
2654,english_cocker_spaniel
2655,english_cocker_spaniel
2656,english_cocker_spaniel
2657,english_cocker_spaniel
2658,english_cocker_spaniel
2659,english_cocker_spaniel
2660,english_cocker_spaniel
2661,english_cocker_spaniel
2662,english_cocker_spaniel
2663,english_cocker_spaniel
2664,english_cocker_spaniel
2665,english_cocker_spaniel
2666,english_cocker_spaniel
2667,english_cocker_spaniel
2668,english_cocker_spaniel
2669,english_cocker_spaniel
2670,english_cocker_spaniel
2671,english_cocker_spaniel
2672,english_cocker_spaniel
2673,english_cocker_spaniel
2674,english_cocker_spaniel
2675,english_cocker_spaniel
2676,english_cocker_spaniel
2677,english_cocker_spaniel
2678,english_cocker_spaniel
2679,english_cocker_spaniel
2680,english_cocker_spaniel
2681,english_cocker_spaniel
2682,english_cocker_spaniel
2683,english_cocker_spaniel
2684,english_cocker_spaniel
2685,english_cocker_spaniel
2686,english_cocker_spaniel
2687,english_cocker_spaniel
2688,english_cocker_spaniel
2689,english_cocker_spaniel
2690,english_cocker_spaniel
2691,english_cocker_spaniel
2692,english_cocker_spaniel
2693,english_cocker_spaniel
2694,english_cocker_spaniel
2695,english_cocker_spaniel
2696,english_cocker_spaniel
2697,english_cocker_spaniel
2698,english_cocker_spaniel
2699,english_cocker_spaniel
2700,english_setter
2701,english_setter
2702,english_setter
2703,english_setter
2704,english_setter
2705,english_setter
2706,english_setter
2707,english_setter
2708,english_setter
2709,english_setter
2710,english_setter
2711,english_setter
2712,english_setter
2713,english_setter
2714,english_setter
2715,english_setter
2716,english_setter
2717,english_setter
2718,english_setter
2719,english_setter
2720,english_setter
2721,english_setter
2722,english_setter
2723,english_setter
2724,english_setter
2725,english_setter
2726,english_setter
2727,english_setter
2728,english_setter
2729,english_setter
2730,english_setter
2731,english_setter
2732,english_setter
2733,english_setter
2734,english_setter
2735,english_setter
2736,english_setter
2737,english_setter
2738,english_setter
2739,english_setter
2740,english_setter
2741,english_setter
2742,english_setter
2743,english_setter
2744,english_setter
2745,english_setter
2746,english_setter
2747,english_setter
2748,english_setter
2749,english_setter
2750,english_setter
2751,english_setter
2752,english_setter
2753,english_setter
2754,english_setter
2755,english_setter
2756,english_setter
2757,english_setter
2758,english_setter
2759,english_setter
2760,english_springer_spaniel
2761,english_springer_spaniel
2762,english_springer_spaniel
2763,english_springer_spaniel
2764,english_springer_spaniel
2765,english_springer_spaniel
2766,english_springer_spaniel
2767,english_springer_spaniel
2768,english_springer_spaniel
2769,english_springer_spaniel
2770,english_springer_spaniel
2771,english_springer_spaniel
2772,english_springer_spaniel
2773,english_springer_spaniel
2774,english_springer_spaniel
2775,english_springer_spaniel
2776,english_springer_spaniel
2777,english_springer_spaniel
2778,english_springer_spaniel
2779,english_springer_spaniel
2780,english_springer_spaniel
2781,english_springer_spaniel
2782,english_springer_spaniel
2783,english_springer_spaniel
2784,english_springer_spaniel
2785,english_springer_spaniel
2786,english_springer_spaniel
2787,english_springer_spaniel
2788,english_springer_spaniel
2789,english_springer_spaniel
2790,english_springer_spaniel
